Year,Month,Units Available - Industry,Hotel Units,Caravan & Camp Units,Guest House & Farm Units,Other Accommodation Units,Nights sold - Industry,Hotel - Nights sold,Caravan & Camping - Nights sold,Guest Houses & Farms - Nights sold,Other accommodation - Nights sold,Occupancy Rate - Industry,Hotels - Occupancy rate,Caravan & Camp - Occupancy rate,Guest Houses & Farms - Occupancy rate,Other accommodation - Occupancy rate,Income per stay unit nights  - Industry,Hotels - Income per stay unit nights,Caravan & Camp - Income per stay unit nights,Guest Houses & Farms - Income per stay unit nights,Other accommodation - Income per stay unit nights,Accommodation Income - Industry,Hotels - Accommodation Income,Caravan & Camp - Accommodation Income,Guest Houses & Farms - Accommodation Income,Other accommodation - Accommodation Income,Rest & Bar Sales - Industry,Hotels - Rest & Bar Sales,Caravan & Camping - Rest & Bar Sales,Guest Houses & Farms - Rest & Bar Sales,Other accommodation - Rest & Bar Sales,Other income - Industry,Hotels - Other Income,Caravan & Camping - Other Income,Guest Houses & Farms - Other Income,Other accommodation - Other Income,Total income - Industry,Hotels - Total Income,Caravan & Camping - Total Income,Guest Houses & Farms - Total Income,Other accommodation - Total Income,Nights sold - Industry SA,Hotel - Nights sold SA,Caravan & Camping - Nights sold SA,Guest Houses & Farms - Nights sold SA,Other accommodation - Nights sold SA,Occupancy rate - Industry SA,Hotels - Occupancy rate SA,Caravan and Camping - Occupancy rate SA,Guest Houses and Farms - Occupancy rate SA,Other accommodation - Occupancy rate_SA,Industry - Income per stay unit nights SA,Hotels - Income per stay unit nights SA,Caravan and Camping - Income per stay unit nights SA,Guest Houses and Farms - Income per stay unit nights SA,Other accommodation - Income per stay unit nights SA,Accommodation Income - Industry SA,Hotels - Accommodation Income SA,Caravan & Camping - Accommodation Income SA,Guest Houses & Farms - Accommodation Income SA,Other accommodation - Accommodation Income SA,Rest & Bar Sales - Industry SA,Hotels - Rest & Bar Sales SA,Caravan & Camping - Rest & Bar Sales SA,Guest Houses & Farms - Rest & Bar Sales SA,Other accommodation - Rest & Bar Sales SA,Other Income - Industry SA,Hotels - Other Income SA,Caravan & Camping - Other Income SA,Guest Houses & Farms - Other Income SA,Other accommodation - Other Income SA,Total Income - Total industry SA,Hotels - Total Income SA,Caravan & Camping - Total Income SA,Guest Houses & Farms - Total Income SA,Other accommodation - Total Income SA
2007,January,127500.0,63400.0,11600.0,12500.0,40000.0,1675000.0,944900.0,49900.0,144600.0,535600.0,42.4,48.1,13.9,37.3,43.2,608.8,747.6,100.2,394.2,469.4,1019800000.0,706400000.0,5000000.0,57000000.0,251400000.0,344200000.0,278700000.0,800000.0,2700000.0,62000000.0,429800000.0,420200000.0,900000.0,1400000.0,7300000.0,1793800000.0,1405300000.0,6700000.0,61100000.0,320700000.0,1785000.0,1032400.0000000001,51000.0,144100.0,557500.0,45.4,52.5,15.2,37.7,45.2,572.9,719.2,88.8,345.0,436.0,1026400000.0000001,732500000.0,4900000.0,50200000.0,238800000.0,397600000.0,328100000.0,1100000.0,2700000.0,65599999.99999999,487900000.0,478500000.0,1000000.0,1400000.0,7000000.0,1911900000.0,1539200000.0,6900000.0,54300000.0,311500000.0
2007,February,127600.0,63500.0,11600.0,12500.0,40000.0,1768000.0,1019700.0,43500.0,137400.0,567400.0,49.5,57.4,13.4,39.3,50.7,628.7,803.2,89.7,381.4,416.3,1111500000.0,819000000.0,3900000.0,52400000.0,236200000.0,399400000.0,337500000.0,1300000.0,3000000.0,57600000.0,489100000.0,479900000.0,900000.0,1300000.0,7000000.0,2000000000.0,1636400000.0,6100000.0,56700000.0,300800000.0,1776600.0,1009800.0,54600.0,134300.0,577900.0,46.2,52.6,15.6,34.7,47.1,582.9,733.6,88.0,352.4,420.6,1046900000.0000001,741700000.0,5100000.0,49000000.0,251200000.0,388400000.0,330600000.0,1500000.0,2900000.0,53500000.0,508500000.0,499100000.0,900000.0,1300000.0,7200000.0,1943900000.0,1571300000.0,7500000.0,53200000.0,311900000.0
2007,March,128100.0,63900.0,11600.0,12200.0,40400.0,1904600.0,1106200.0,62600.0,140800.0,595000.0,48.0,55.8,17.4,37.2,47.5,613.5,763.4,79.9,463.1,426.6,1168500000.0,844500000.0,5000000.0,65200000.0,253800000.0,429200000.0,368200000.0,800000.0,2800000.0,57400000.0,587600000.0,574300000.0,1500000.0,1700000.0,10100000.0,2185300000.0,1787000000.0,7300000.0,69700000.0,321300000.0,1782000.0,1024200.0,59700.0,134200.0,563900.0,45.4,52.7,16.6,37.5,45.2,593.0,732.1,75.6,494.9,420.9,1055400000.0000001,747900000.0,5000000.0,59100000.0,243500000.0,390700000.0,334000000.0,900000.0,2700000.0,53100000.0,544600000.0,533299999.99999994,1500000.0,1600000.0,8100000.0,1990700000.0,1615200000.0,7400000.0,63400000.0,304700000.0
2007,April,126900.0,63900.0,11600.0,11800.0,39600.0,1819700.0,1002900.0,89700.0,153500.0,573600.0,47.8,52.3,25.8,43.4,48.3,573.5,734.5,66.9,297.7,445.1,1043599999.9999999,736600000.0,6000000.0,45700000.0,255300000.0,358600000.0,302900000.0,1300000.0,2800000.0,51600000.0,509300000.0,497000000.0,900000.0,1700000.0,9700000.0,1911500000.0,1536500000.0,8199999.999999999,50200000.0,316600000.0,1828500.0,1040000.0,75900.0,159000.0,553600.0,47.5,53.7,21.6,43.8,46.1,585.0,740.0,68.7,293.0,430.8,1058900000.0000001,775900000.0,5500000.0,48200000.0,229200000.0,400500000.0,341000000.0,1200000.0,3100000.0,55300000.0,529299999.99999994,517200000.00000006,1000000.0,1400000.0,9600000.0,1988600000.0,1634000000.0,7800000.0,52700000.0,294100000.0
2007,May,126600.0,63600.0,11600.0,11800.0,39600.0,1685000.0,1005600.0,43500.0,124500.0,511400.0,42.9,51.0,12.1,34.0,41.7,565.3,712.7,87.4,290.8,383.1,952600000.0,716700000.0,3800000.0,36200000.0,195900000.0,375900000.0,325900000.0,800000.0,2700000.0,46500000.0,484700000.0,476100000.0,1500000.0,1000000.0,6100000.0,1813200000.0,1518700000.0,6100000.0,39900000.0,248500000.0,1782100.0,1024800.0,65900.0,140400.0,551000.0,46.7,53.3,19.6,39.5,46.0,587.5,751.4,87.2,327.1,401.0,1059800000.0,779700000.0,6000000.0,47200000.0,226900000.0,406900000.0,345700000.0,1000000.0,3100000.0,57000000.0,542800000.0,532400000.0,1400000.0,1300000.0,7700000.0,2009500000.0,1657800000.0,8500000.0,51600000.0,291600000.0
2007,June,126700.0,63600.0,11600.0,11900.0,39600.0,1633300.0,953200.0,44300.0,108100.0,527700.0,43.0,50.0,12.7,30.3,44.4,543.1,686.8,79.0,330.2,366.1,887100000.0,654700000.0,3500000.0,35700000.0,193200000.0,333100000.0,282300000.0,800000.0,1900000.0,48100000.0,504800000.0,497000000.0,900000.0,800000.0,6100000.0,1725000000.0,1434000000.0,5200000.0,38400000.0,247400000.0,1831900.0,1041000.0,66200.0,141500.0,583200.0,47.5,53.7,17.1,36.1,48.5,591.7,742.1,87.8,346.2,421.3,1064400000.0000001,772700000.0,5400000.0,48900000.0,237400000.0,387400000.0,324700000.0,1000000.0,2800000.0,58800000.0,541700000.0,531600000.0,1000000.0,1200000.0,7900000.0,1993500000.0,1629000000.0,7400000.0,52900000.0,304200000.0
2007,July,126700.0,63600.0,11600.0,12100.0,39400.0,1782900.0,1026800.0,61800.0,142100.0,552200.0,45.4,52.1,17.2,37.9,45.2,556.3,688.5,63.1,279.4,436.8,991800000.0,707000000.0,3900000.0,39700000.0,241200000.0,344000000.0,297600000.0,800000.0,2900000.0,42700000.0,484600000.0,474700000.0,1500000.0,1000000.0,7400000.0,1820400000.0,1479300000.0,6200000.0,43600000.0,291300000.0,1849000.0,1053400.0,79800.0,155200.0,560600.0,48.1,54.0,21.6,42.5,47.2,591.0,744.7,69.8,307.1,452.3,1099300000.0,788600000.0,5400000.0,48100000.0,257100000.00000003,393200000.0,334900000.0,900000.0,3000000.0,54300000.0,509700000.0,497800000.0,1700000.0,1400000.0,8800000.0,2002100000.0,1621300000.0,8100000.0,52500000.0,320200000.0
2007,August,126600.0,63600.0,11600.0,12100.0,39300.0,1855300.0,1071400.0,58100.0,146800.0,579000.0,47.3,54.3,16.2,39.1,47.5,579.5,725.8,60.2,305.2,430.6,1075200000.0,777600000.0,3500000.0,44800000.0,249300000.0,409000000.0,346900000.0,1300000.0,3200000.0,57600000.0,535200000.00000006,525100000.0,1500000.0,1400000.0,7200000.0,2019400000.0,1649600000.0,6300000.0,49400000.0,314100000.0,1874300.0,1063300.0,65600.0,151200.0,594100.0,49.1,55.1,18.9,42.0,49.9,602.2,768.1,68.8,322.9,446.2,1151700000.0,824400000.0,5300000.0,48600000.0,273400000.0,407500000.0,344600000.0,1300000.0,3400000.0,58200000.0,558100000.0,546500000.0,1500000.0,1500000.0,8600000.0,2117400000.0,1715600000.0,8100000.0,53500000.0,340200000.0
2007,September,126500.0,63600.0,11600.0,12200.0,39100.0,1873800.0,1058400.0,58300.0,169900.0,587200.0,49.4,55.5,16.8,46.4,50.1,599.9,757.7,61.7,310.2,452.7,1124000000.0,801900000.0,3600000.0,52700000.0,265800000.0,421400000.0,355500000.0,1300000.0,3200000.0,61400000.0,551800000.0,541000000.0,900000.0,1700000.0,8199999.999999999,2097199999.9999998,1698400000.0,5800000.0,57600000.0,335400000.0,1867300.0,1041200.0,60900.0,171400.0,593900.0,48.8,54.4,17.1,46.4,50.6,618.6,782.0,65.7,334.2,477.0,1152100000.0,812900000.0,4300000.0,58000000.0,276800000.0,415600000.0,350200000.0,1100000.0,3600000.0,60600000.0,539300000.0,527799999.99999994,900000.0,1700000.0,8900000.0,2107000000.0,1691000000.0,6300000.0,63300000.0,346400000.0
2007,October,125900.0,63600.0,11600.0,11800.0,38900.0,2061199.9999999998,1218200.0,46600.0,186400.0,610000.0,52.8,61.8,13.0,51.0,50.6,627.0,767.4,77.3,382.5,463.4,1292400000.0,934800000.0,3600000.0,71300000.0,282700000.0,472700000.0,400200000.0,1300000.0,4300000.0,66900000.00000001,575000000.0,562600000.0,1500000.0,2300000.0,8600000.0,2340100000.0,1897600000.0,6400000.0,77900000.0,358200000.0,1960400.0,1119000.0,62500.0,175900.0,602900.0,50.6,57.8,18.1,47.8,50.8,614.5,764.9,80.0,378.4,455.7,1190600000.0,844900000.0,5200000.0,65300000.0,275200000.0,431500000.0,367000000.0,900000.0,3700000.0,59900000.0,559100000.0,548200000.0,1600000.0,1800000.0,7500000.0,2181300000.0,1760100000.0,7700000.0,70800000.0,342700000.0
2007,November,126300.0,63600.0,11600.0,11800.0,39300.0,2057600.0,1154500.0,55400.0,198100.0,649600.0,54.3,60.5,15.9,56.0,55.1,678.7,861.2,77.6,426.0,482.6,1396500000.0,994300000.0,4300000.0,84400000.0,313500000.0,525600000.0,442100000.0,2100000.0,5200000.0,76200000.0,673000000.0,656600000.0,1800000.0,2100000.0,12500000.0,2595100000.0,2093000000.0,8199999.999999999,91700000.0,402200000.0,1960500.0,1061700.0,69200.0,182900.0,646800.0,51.2,55.9,19.5,51.2,54.4,636.6,831.0,82.5,391.5,469.0,1257700000.0,876700000.0,5500000.0,72900000.0,302700000.0,451100000.0,379700000.0,2100000.0,4099999.9999999995,65200000.0,606200000.0,591600000.0,1600000.0,1700000.0,11300000.0,2315000000.0,1848000000.0,9200000.0,78600000.0,379200000.0
2007,December,126100.0,63600.0,11600.0,11800.0,39100.0,2096900.0,1010500.0,164800.0,216000.0,705600.0,53.6,51.3,45.8,59.0,58.2,633.2,849.4,98.3,411.1,516.6,1327800000.0,858300000.0,16200000.0,88800000.0,364500000.0,455000000.0,378500000.0,1300000.0,4800000.0,70400000.0,723400000.0,703700000.0,1500000.0,2500000.0,15700000.0,2506200000.0,1940500000.0,19000000.0,96100000.0,450600000.0,1919300.0,1063300.0,67000.0,182500.0,606500.0,49.9,54.3,19.0,49.4,50.4,629.5,795.6,74.4,373.0,491.0,1202100000.0,844200000.0,5100000.0,66300000.0,286400000.0,402800000.0,343900000.0,700000.0,3900000.0,54300000.0,624600000.0,609500000.0,1200000.0,2200000.0,11600000.0,2229400000.0,1797600000.0,7000000.0,72400000.0,352400000.0
2008,January,124100.0,62500.0,12000.0,11900.0,37700.0,1824500.0,964800.0,66000.0,171200.0,622500.0,47.4,49.8,17.7,46.4,53.3,677.9,854.8,100.0,427.0,534.0,1236800000.0,824700000.0,6600000.0,73100000.0,332400000.0,367300000.0,302000000.0,800000.0,4500000.0,60000000.0,560400000.0,543600000.0,1800000.0,1900000.0,13100000.0,2164500000.0,1670300000.0,9200000.0,79500000.0,405500000.0,1932000.0,1052400.0,66400.0,169700.0,643500.0,50.9,54.6,19.1,47.8,56.0,637.9,816.7,85.9,377.6,472.6,1249600000.0,860500000.0,6600000.0,64700000.0,317800000.0,420400000.0,350200000.0,1100000.0,4600000.0,64400000.00000001,609600000.0,593500000.0,1700000.0,1900000.0,12500000.0,2279600000.0,1804200000.0,9500000.0,71200000.0,394700000.0
2008,February,125600.0,64000.0,12000.0,11800.0,37800.0,2042700.0,1109000.0,54700.0,194100.0,684900.0,56.1,59.8,15.7,56.7,62.5,709.7,931.5,85.9,373.0,496.0,1449800000.0,1033000000.0,4700000.0,72400000.0,339700000.0,487700000.0,406800000.0,2100000.0,4800000.0,74000000.0,603700000.0,583200000.0,1500000.0,2400000.0,16600000.000000002,2541200000.0,2023000000.0,8300000.000000001,79600000.0,430300000.0,2039700.0,1092400.0,70100.0,181400.0,695700.0,52.8,55.4,18.3,49.4,58.5,658.9,846.2,87.5,346.5,443.6,1325200000.0,921000000.0,6400000.0,68000000.0,329700000.0,452600000.0,375300000.0,2400000.0,4500000.0,70400000.0,604700000.0,583500000.0,1600000.0,2500000.0,17100000.0,2382600000.0,1879900000.0,10400000.0,75000000.0,417300000.0
2008,March,124900.0,63300.0,12000.0,11800.0,37800.0,2142100.0,1132300.0,64700.0,181200.0,763900.0,55.3,57.7,17.4,49.5,65.2,689.4,897.0,85.0,445.4,490.6,1476700000.0,1015700000.0,5500000.0,80700000.0,374800000.0,489300000.0,408400000.0,1300000.0,5000000.0,74600000.0,642000000.0,617900000.0,1500000.0,2500000.0,20100000.0,2608000000.0,2042000000.0,8300000.000000001,88200000.0,469500000.0,1991000.0,1067100.0,54400.0,170900.0,698600.0,51.4,55.3,15.0,46.6,58.4,671.1,857.5,82.7,463.5,509.6,1318800000.0,909000000.0,4600000.0,71100000.0,334200000.0,466000000.0,390400000.0,1400000.0,4800000.0,69400000.0,603900000.0,583500000.0,1500000.0,2300000.0,16500000.0,2388800000.0,1883000000.0,7500000.0,78200000.0,420100000.0
2008,April,125900.0,64000.0,11300.0,11800.0,38800.0,1940800.0,1064200.0,58700.0,156600.0,661300.0,51.4,55.4,17.3,44.2,56.8,699.6,840.7,78.4,424.0,592.8,1357700000.0,894700000.0,4600000.0,66400000.00000001,392000000.0,456100000.0,371800000.0,1600000.0,4500000.0,78200000.0,741400000.0,719300000.0,1500000.0,2700000.0,17900000.0,2555200000.0,1985800000.0,7700000.0,73600000.0,488100000.0,1977000.0,1081600.0,53400.0,165700.0,676400.0,51.8,55.5,15.8,46.1,57.9,710.4,857.1,79.0,425.7,550.1,1395600000.0,939500000.0,4900000.0,72900000.0,378400000.0,485900000.0,396400000.0,1500000.0,4900000.0,83100000.0,784100000.0,762000000.0,1600000.0,2400000.0,18100000.0,2665700000.0,2097900000.0,8000000.0,80200000.0,479600000.0
2008,May,127900.0,65500.0,11300.0,11800.0,39300.0,1960400.0,1076700.0,48900.0,153600.0,681200.0,49.4,53.0,14.0,42.0,55.9,662.6,816.6,67.5,377.0,526.4,1299000000.0,879200000.0,3300000.0,57900000.0,358600000.0,501000000.0,405200000.0,1300000.0,4099999.9999999995,90400000.0,726000000.0,700000000.0,1500000.0,2500000.0,22000000.0,2526000000.0,1984400000.0,6100000.0,64500000.0,471000000.0,2063199.9999999998,1097900.0,74000.0,169800.0,721400.0,53.1,55.2,22.5,48.7,61.8,693.4,855.3,70.6,420.5,567.9,1444000000.0,947000000.0,5200000.0,74200000.0,417600000.0,529700000.00000006,422200000.0,1500000.0,4800000.0,101200000.0,753500000.0,720900000.0,1500000.0,3200000.0,27900000.0,2727100000.0,2090000000.0,8199999.999999999,82100000.0,546800000.0
2008,June,128199.99999999999,65500.0,11300.0,11800.0,39600.0,1816900.0,969700.0,51600.0,135100.0,660500.0,47.2,49.3,15.2,38.2,55.6,638.2,799.2,83.3,409.3,492.1,1159600000.0,775000000.0,4300000.0,55300000.0,325000000.0,413300000.0,336200000.0,1300000.0,3400000.0,72400000.0,747100000.0,728400000.0,1500000.0,2100000.0,15100000.0,2320000000.0,1839600000.0,7100000.0,60800000.0,412500000.0,2027100.0,1074100.0,67200.0,167100.0,718700.0,52.0,54.0,18.0,46.4,61.0,689.2,859.0,94.2,426.7,556.8,1409500000.0,928300000.0,6400000.0,74400000.0,400400000.0,477000000.0,386300000.0,1600000.0,4800000.0,84300000.0,800200000.0,776200000.0,1600000.0,3100000.0,19300000.0,2686800000.0,2090800000.0000002,9600000.0,82300000.0,504100000.0
2008,July,124800.0,65300.0,11100.0,11400.0,37000.0,1952500.0,1081000.0,44700.0,143300.0,683500.0,50.5,53.4,13.0,40.5,59.6,669.6,806.3,87.2,406.8,546.5,1307300000.0,871600000.0,3900000.0,58300000.0,373500000.0,446200000.0,366100000.0,1300000.0,4800000.0,74000000.0,772300000.0,747800000.0,1500000.0,2100000.0,20900000.0,2525800000.0,1985500000.0,6700000.0,65200000.0,468400000.0,2004700.0,1098200.0,56300.0,154500.0,695700.0,53.1,55.1,15.4,45.5,62.3,708.9,875.1,94.4,446.4,543.0,1444200000.0,971500000.0,5500000.0,69100000.0,398100000.0,491100000.0,398500000.0,1400000.0,5100000.0,86000000.0,817000000.0,788100000.0,1600000.0,2800000.0,24500000.0,2752300000.0,2158100000.0,8500000.0,77000000.0,508700000.0
2008,August,125400.0,65500.0,11300.0,11400.0,37200.0,1893600.0,1085700.0,50600.0,149800.0,607500.0,48.7,53.5,14.4,42.4,52.7,686.0,826.1,87.0,431.2,548.3,1299000000.0,896900000.0,4400000.0,64599999.99999999,333100000.0,524400000.0,418100000.0,1300000.0,4500000.0,100500000.0,860000000.0,835900000.0,1500000.0,2300000.0,20300000.0,2683400000.0,2150900000.0,7200000.0,71400000.0,453900000.0,1922400.0,1082500.0,63000.0,154600.0,622400.0,50.5,54.5,19.0,44.3,55.3,714.0,871.1,96.6,461.1,559.7,1391800000.0,949600000.0,6900000.0,70800000.0,364400000.0,519400000.0,411900000.0,1300000.0,4700000.0,101400000.0,850500000.0,822100000.0,1500000.0,2400000.0,24500000.0,2761600000.0,2183600000.0,9800000.0,77900000.0,490300000.0
2008,September,126100.0,65500.0,11300.0,11400.0,37900.0,1898500.0,1049300.0,61800.0,143300.0,644100.0,50.2,53.4,18.2,41.9,56.6,682.9,841.7,79.3,445.2,535.0,1296500000.0,883200000.0,4900000.0,63800000.0,344600000.0,462100000.0,380600000.0,1300000.0,4300000.0,75900000.0,833800000.0,801300000.0,1500000.0,2900000.0,28100000.0,2592400000.0,2065100000.0,7700000.0,71000000.0,448600000.0,1907000.0,1037200.0,71000.0,145300.0,653500.0,50.2,52.1,19.7,42.0,57.2,702.2,873.6,82.8,474.7,552.4,1348200000.0,911000000.0,5900000.0,69300000.0,362000000.0,472600000.0,390700000.0,1200000.0,4700000.0,76000000.0,860000000.0,824500000.0,1600000.0,2800000.0,31000000.0,2680700000.0,2126199999.9999998,8700000.0,76800000.0,469000000.0
2008,October,123500.0,65500.0,11300.0,11400.0,35300.0,2123900.0,1172800.0,45200.0,160000.0,745900.0,55.5,57.8,12.9,45.3,68.2,741.5,911.4,84.1,453.8,575.8,1574800000.0,1068900000.0000001,3800000.0,72600000.0,429500000.0,554900000.0,462100000.0,2100000.0,5000000.0,85700000.0,983700000.0,942800000.0,900000.0,3100000.0,36900000.0,3113400000.0,2473800000.0,6800000.0,80700000.0,552100000.0,2007400.0,1063900.0,59200.0,150400.0,733800.0,53.1,53.9,17.4,43.5,68.0,717.9,900.7,88.5,449.7,556.3,1429400000.0,946100000.0,5600000.0,67200000.0,410400000.0,496900000.0,413400000.0,1600000.0,4400000.0,77600000.0,933700000.0,897300000.0,900000.0,2400000.0,33000000.0,2860000000.0,2256800000.0,8100000.0,74100000.0,521000000.0
2008,November,124000.0,65500.0,11300.0,11400.0,35800.0,1949700.0,1109400.0,43500.0,160600.0,636200.0,52.4,56.5,12.8,47.0,59.2,744.6,912.5,80.5,500.0,559.1,1451800000.0,1012300000.0,3500000.0,80300000.0,355700000.0,554200000.0,455900000.0,1300000.0,5700000.0,91300000.0,890500000.0,868700000.0,900000.0,3500000.0,17400000.0,2896500000.0,2336900000.0,5700000.0,89500000.0,464400000.0,1857900.0,1024000.0,55400.0,146800.0,631700.0,49.0,52.2,17.0,42.3,58.2,707.9,888.1,85.8,457.8,567.2,1317800000.0,898800000.0,4700000.0,69600000.0,344800000.0,476700000.0,390100000.0,1400000.0,4500000.0,80600000.0,824400000.0,805300000.0,800000.0,2800000.0,15600000.0,2619000000.0,2094199999.9999998,6900000.0,76900000.0,441000000.0
2008,December,124500.0,65800.0,11100.0,11800.0,35800.0,2040400.0,980100.0,129000.0,195200.0,736100.0,52.9,48.0,37.5,53.4,66.3,725.6,940.7,110.9,487.7,610.1,1480600000.0,922000000.0,14300000.0,95200000.0,449100000.0,536600000.0,428600000.0,2100000.0,5900000.0,100000000.0,881000000.0,856100000.0,1500000.0,3000000.0,20400000.0,2898200000.0,2206700000.0,17900000.0,104100000.0,569500000.0,1857700.0,1008000.0,53700.0,163300.0,632700.0,48.6,49.6,16.0,45.1,56.7,718.5,883.7,81.2,445.7,570.3,1315300000.0,887300000.0,4400000.0,72200000.0,351400000.0,481100000.0,395100000.0,1400000.0,4800000.0,79700000.0,796500000.0,778000000.0,1300000.0,2700000.0,14500000.0,2592800000.0,2060400000.0,7000000.0,79700000.0,445700000.0
2009,January,125400.0,65500.0,11300.0,11800.0,36800.0,1736900.0,905000.0,57200.0,172800.0,601900.0,44.7,44.6,16.3,47.2,52.8,739.7,922.5,68.2,451.4,611.2,1284700000.0,834900000.0,3900000.0,78000000.0,367900000.0,407500000.0,334200000.0,800000.0,6100000.0,66400000.00000001,826100000.0,806400000.0,1500000.0,3100000.0,15100000.0,2518300000.0,1975500000.0,6200000.0,87200000.0,449400000.0,1845900.0,994500.0,59600.0,171300.0,620500.0,48.2,49.3,18.2,48.1,55.4,704.9,879.2,57.6,402.6,568.6,1298600000.0,872600000.0,4000000.0,69600000.0,352400000.0,463400000.0,383900000.0,1200000.0,6300000.0,72000000.0,842400000.0,823600000.0,1500000.0,3100000.0,14200000.0,2604400000.0,2080100000.0,6600000.0,79100000.0,438600000.0
2009,February,124900.0,65800.0,11300.0,11100.0,36700.0,1796500.0,987200.0,51200.0,164900.0,593200.0,51.4,53.6,16.2,53.1,57.7,757.1,952.5,68.4,436.6,580.4,1360100000.0,940300000.0,3500000.0,72000000.0,344300000.0,471800000.0,386100000.0,800000.0,5000000.0,79900000.0,809900000.0,792800000.0,1500000.0,3100000.0,12500000.0,2641800000.0,2119199999.9999998,5800000.0,80100000.0,436700000.0,1809300.0,980500.0,65099.99999999999,160200.0,603500.0,48.3,49.2,18.3,46.9,54.3,708.4,872.4,73.6,406.6,590.3,1294900000.0,856100000.0,5100000.0,67300000.0,366400000.0,462600000.0,380100000.0,1100000.0,4600000.0,76800000.0,859200000.0,841600000.0,1500000.0,3200000.0,12900000.0,2616700000.0,2077800000.0000002,7700000.0,75100000.0,456100000.0
2009,March,125300.0,65800.0,11300.0,11400.0,36800.0,1984200.0,1052200.0,64500.0,162400.0,705100.0,51.1,51.6,18.4,46.0,61.8,706.4,910.4,66.7,445.8,520.6,1401700000.0,957900000.0,4300000.0,72400000.0,367100000.0,477700000.0,397500000.0,1300000.0,4300000.0,74600000.0,867000000.0,840700000.0,1500000.0,3300000.0,21500000.0,2746400000.0,2196100000.0,7100000.0,80000000.0,463200000.0,1860900.0,969800.0,61500.0,156500.0,673100.0,48.6,48.5,17.9,45.0,59.3,678.7,873.2,65.9,452.4,507.1,1269700000.0,847100000.0,4600000.0,66500000.0,351600000.0,440600000.0,365400000.0,1300000.0,4000000.0,69800000.0,843000000.0,820400000.0,1600000.0,3000000.0,18000000.0,2553300000.0,2032800000.0,7500000.0,73600000.0,439400000.0
2009,April,124700.0,66200.0,11100.0,11400.0,36000.0,1756200.0,877800.0,80100.0,146800.0,651500.0,46.9,44.2,24.1,42.9,60.3,700.7,879.9,78.7,427.1,597.4,1230600000.0,772400000.0,6300000.0,62700000.0,389200000.0,391000000.0,311500000.0,1600000.0,4099999.9999999995,73800000.0,788600000.0,770400000.0,1500000.0,3900000.0,12800000.0,2410200000.0,1854300000.0,9400000.0,70700000.0,475800000.0,1768400.0,922200.0,60100.0,150000.0,636100.0,46.5,45.7,17.9,43.8,58.1,709.6,889.9,77.2,437.7,565.6,1249700000.0,828700000.0,5100000.0,66300000.0,349600000.0,433300000.0,349700000.0,1400000.0,4500000.0,77700000.0,822400000.0,804100000.0,1500000.0,3600000.0,13100000.0,2505400000.0,1982500000.0,8100000.0,74400000.0,440400000.0
2009,May,124800.0,66100.0,11100.0,11600.0,36000.0,1711800.0,951600.0,37700.0,147200.0,575300.0,44.2,46.4,11.0,40.9,51.6,711.2,854.6,79.6,404.9,593.8,1217400000.0,813200000.0,3000000.0,59600000.0,341600000.0,426000000.0,353800000.0,1300000.0,3900000.0,67000000.0,846500000.0,830200000.0,1500000.0,2300000.0,12500000.0,2489900000.0,1997200000.0,5800000.0,65800000.0,421100000.0,1803500.0,968500.0,52000.0,164700.0,618300.0,47.4,48.4,16.7,46.5,57.4,745.7,887.5,89.1,447.3,648.7,1340100000.0,858800000.0,4800000.0,75500000.0,401100000.0,452200000.0,367400000.0,1600000.0,4600000.0,78600000.0,852400000.0,832000000.0,1500000.0,2900000.0,15900000.0,2644700000.0,2058199999.9999998,7900000.0,83000000.0,495600000.0
2009,June,124700.0,66200.0,11100.0,11400.0,36000.0,1659600.0,906700.0,58100.0,146700.0,548100.0,44.4,45.7,17.4,42.9,50.8,706.9,883.2,60.2,427.4,558.5,1173100000.0,800800000.0,3500000.0,62700000.0,306100000.0,396700000.0,323600000.0,1300000.0,4800000.0,67000000.0,751000000.0,732200000.0,1500000.0,2300000.0,15000000.0,2320800000.0,1856600000.0,6300000.0,69800000.0,388100000.0,1876700.0,1009800.0,80100.0,177100.0,609600.0,49.6,49.7,21.6,52.1,56.0,758.4,942.4,69.5,445.0,606.4,1426900000.0,960200000.0,5100000.0,82800000.0,378900000.0,468700000.0,379900000.0,1600000.0,6500000.0,80600000.0,832400000.0,808500000.0,1600000.0,3300000.0,19000000.0,2728000000.0,2148600000.0,8300000.000000001,92600000.0,478500000.0
2009,July,126600.0,66900.0,11100.0,11400.0,37200.0,1706200.0,922700.0,23300.0,154400.0,605800.0,43.5,44.5,6.8,43.7,52.5,688.9,816.1,94.4,392.5,593.6,1175400000.0,753000000.0,2200000.0,60600000.0,359600000.0,452600000.0,362500000.0,2100000.0,5000000.0,83000000.0,720300000.0,700300000.0,1500000.0,3300000.0,15200000.0,2348300000.0,1815800000.0,5800000.0,68900000.0,457800000.0,1745500.0,931600.0,27800.0,164600.0,621500.0,45.6,46.1,7.6,47.9,54.9,728.7,883.1,100.9,428.0,614.8,1282400000.0,824600000.0,3100000.0,70300000.0,384500000.0,491600000.0,388600000.0,2200000.0,5400000.0,95400000.0,736300000.0,712800000.0,1600000.0,4300000.0,17600000.0,2510300000.0,1926000000.0,6900000.0,79900000.0,497500000.0
